Fecha;Precio pollo a pie;Peso promedio pollo (kg/unid.);Precio pollo en granja;Precio pollo en cd (Acopio);Precio pollo en minoristas;Precio gallina negra;Precio gallina colorada;Precio gallina reproductora;Precio huevo rosado
2025-02-23 00:00:00;5.5;2.76;5.15;5.5;9.09;13.43;8;7.93;5.6
2025-02-24 00:00:00;5.5;2.78;5.14;5.5;9.13;13.43;8.5;7.93;5.58
2025-02-25 00:00:00;5.5;2.74;5.14;5.5;9.02;13.43;8.12;7.83;5.73
2025-02-26 00:00:00;5.5;2.76;5.14;5.5;9.11;13.43;8.17;7.93;6.08
2025-02-27 00:00:00;5.4;2.74;5.13;5.4;9.11;13.43;8.5;7.93;6.08
2025-02-28 00:00:00;5.4;2.72;5.46;5.4;9.35;13.43;9.5;7.93;6.15
2025-03-01 00:00:00;5.4;2.72;5.46;5.4;9.35;13.43;9.5;7.93;6.15
2025-03-02 00:00:00;5.4;2.72;5.46;5.4;9.35;13.43;9.5;7.93;6.15
2025-03-03 00:00:00;5.7;2.69;5.44;5.7;9.36;13.43;9.5;7.75;6.01
2025-03-04 00:00:00;5.7;2.7;5.44;5.7;9.27;13.43;9.17;8.1;6.38
2025-03-05 00:00:00;5.7;2.72;5.43;5.7;9.34;13.43;9.17;7.93;6.4
2025-03-06 00:00:00;5.7;2.71;5.4;5.7;9.35;13.43;9.5;7.93;6.6
2025-03-07 00:00:00;6.1;2.69;5.78;6.1;9.86;13.43;9.5;7.93;6.63
2025-03-08 00:00:00;6.1;2.69;5.78;6.1;9.86;13.43;9.5;7.93;6.63
2025-03-09 00:00:00;6.1;2.69;5.78;6.1;9.86;13.43;9.5;7.93;6.63
2025-03-10 00:00:00;6.3;2.66;6.07;6.3;10.06;13.43;9.5;7.93;6.5
2025-03-11 00:00:00;6.3;2.68;6.07;6.3;9.75;13.43;9.5;7.9;6.95
2025-03-12 00:00:00;6.3;2.66;6.03;6.3;10.11;13.43;9.5;7.77;7.05
2025-03-13 00:00:00;6.2;2.66;6.03;6.2;10.01;13.43;9.5;7.75;7.05
2025-03-14 00:00:00;6.2;2.65;5.96;6.2;10.18;13.43;10.6;7.75;7.23
2025-03-15 00:00:00;6.2;2.65;5.96;6.2;10.18;13.43;10.6;7.75;7.23
2025-03-16 00:00:00;6.2;2.65;5.96;6.2;10.18;13.43;10.6;7.75;7.23
2025-03-17 00:00:00;6.5;2.65;6.37;6.5;10.47;13.43;10.6;7.77;7.07
2025-03-18 00:00:00;6.5;2.64;6.38;6.5;10.25;13.43;10.6;7.77;7.68
2025-03-19 00:00:00;6.5;2.64;6.38;6.5;10.47;13.43;10.6;7.77;7.68
2025-03-20 00:00:00;6.5;2.64;6.35;6.5;10.37;13.43;10.6;7.58;7.68
2025-03-21 00:00:00;6.8;2.63;6.6;6.8;10.72;13.43;10.5;7.77;7.65
2025-03-22 00:00:00;6.8;2.63;6.6;6.8;10.72;13.43;10.5;7.77;7.65
2025-03-23 00:00:00;6.8;2.63;6.6;6.8;10.72;13.43;10.5;7.77;7.65
2025-03-24 00:00:00;6.8;2.67;6.59;6.8;10.76;13.43;10.5;7.5;7.67
2025-03-25 00:00:00;6.8;2.65;6.6;6.8;10.65;13.43;10.5;7.77;7.55
2025-03-26 00:00:00;6.8;2.64;6.6;6.8;10.78;13.43;10.5;7.77;7.55
2025-03-27 00:00:00;6.8;2.66;6.54;6.8;10.75;13.43;10.5;7.58;7.45
2025-03-28 00:00:00;6.7;2.64;6.48;6.7;10.79;13.43;11;7.58;7.43
2025-03-29 00:00:00;6.7;2.64;6.48;6.7;10.79;13.43;11;7.58;7.43
2025-03-30 00:00:00;6.7;2.64;6.48;6.7;10.79;13.43;11;7.58;7.43
2025-03-31 00:00:00;6.7;2.63;6.48;6.7;10.76;13.43;11;7.58;7.49
2025-04-01 00:00:00;6.7;2.64;6.42;6.7;10.78;13.43;11;7.77;7.3
2025-04-02 00:00:00;6.6;2.63;6.38;6.6;10.74;13.43;11;7.58;7.33
2025-04-03 00:00:00;6.55;2.63;6.37;6.55;10.76;13.43;11;7.58;7.28
2025-04-04 00:00:00;6.55;2.64;6.26;6.55;10.74;13.43;10.5;7.77;7.28
2025-04-05 00:00:00;6.55;2.64;6.26;6.55;10.74;13.43;10.5;7.77;7.28
2025-04-06 00:00:00;6.55;2.64;6.26;6.55;10.74;13.43;10.5;7.77;7.28
2025-04-07 00:00:00;6.45;2.65;6.18;6.45;10.58;13.43;10.5;7.77;7.3
2025-04-08 00:00:00;6.4;2.65;6.09;6.4;10.69;13.43;10.5;7.58;7.28
2025-04-09 00:00:00;6.3;2.67;6.06;6.3;10.48;13.43;10.5;7.58;7.23
2025-04-10 00:00:00;6.3;2.74;5.95;6.3;10.6;13.43;10.5;7.77;7.13
2025-04-11 00:00:00;6.2;2.7;5.86;6.2;10.35;13.43;10.5;7.77;7.1
2025-04-12 00:00:00;6.2;2.7;5.86;6.2;10.35;13.43;10.5;7.77;7.1
2025-04-13 00:00:00;6.2;2.7;5.86;6.2;10.35;13.43;10.5;7.77;7.1
2025-04-14 00:00:00;6.5;2.68;6.24;6.5;10.56;13.43;10.2;7.58;7.19
2025-04-15 00:00:00;6.5;2.68;6.21;6.5;10.56;13.43;10.4;7.58;6.9
2025-04-16 00:00:00;6.5;2.68;6.12;6.5;10.53;13.43;10.2;7.58;6.9
2025-04-17 00:00:00;6.42;2.69;6.11;6.42;10.5;13.43;10.3;7.63;6.97
2025-04-18 00:00:00;6.5;2.68;6.19;6.5;10.55;13.43;10.2;7.58;6.9
2025-04-19 00:00:00;6.5;2.68;6.19;6.5;10.55;13.43;10.2;7.58;6.9
2025-04-20 00:00:00;6.5;2.68;6.19;6.5;10.55;13.43;10.2;7.58;6.9
2025-04-21 00:00:00;6.3;2.7;5.96;6.3;10.37;13.43;10.2;8;6.9
2025-04-22 00:00:00;6.1;2.72;5.87;6.1;10.45;13.43;10.2;8.17;6.98
2025-04-23 00:00:00;6.5;2.74;6.3;6.5;10.59;13.43;10.2;8.17;6.95
2025-04-24 00:00:00;6.3;2.72;6.04;6.3;10.48;13.43;10.2;8.11;6.96
2025-04-25 00:00:00;6.3;2.73;6.11;6.3;10.4;13.43;10.2;8.7;6.95
2025-04-26 00:00:00;6.3;2.73;6.11;6.3;10.4;13.43;10.2;8.7;6.95
2025-04-27 00:00:00;6.3;2.73;6.11;6.3;10.4;13.43;10.2;8.7;6.95
2025-04-28 00:00:00;6.2;2.74;5.98;6.2;10.34;13.43;10;9.4;6.96
2025-04-29 00:00:00;6.25;2.73;5.97;6.25;10.44;13.43;10.1;9.4;7.38
2025-04-30 00:00:00;6.7;2.75;6.32;6.7;10.7;13.43;10.1;9.4;7.39
2025-05-01 00:00:00;6.36;2.74;6.1;6.36;10.48;13.43;10.1;9.23;7.24
2025-05-02 00:00:00;6.38;2.74;6.09;6.38;10.52;13.43;10;9.4;7.38
2025-05-03 00:00:00;6.38;2.74;6.09;6.38;10.52;13.43;10;9.4;7.38
2025-05-04 00:00:00;6.38;2.74;6.09;6.38;10.52;13.43;10;9.4;7.38
2025-05-05 00:00:00;6.5;2.71;6.15;6.5;10.59;13.43;9.8;9.77;7.38
2025-05-05 00:00:00;6.5;2.71;6.15;6.5;10.59;13.43;9.8;9.77;7.38
2025-05-06 00:00:00;6.4;2.71;6.07;6.4;10.64;13.43;9.8;9.77;7.15
2025-05-06 00:00:00;6.4;2.71;6.07;6.4;10.64;13.43;9.8;9.77;7.15
2025-05-07 00:00:00;6.3;2.67;5.98;6.3;10.46;13.43;9.8;10.27;7.08
2025-05-07 00:00:00;6.3;2.67;5.98;6.3;10.46;13.43;9.8;10.27;7.08
2025-05-08 00:00:00;6.2;2.71;5.91;6.2;10.46;13.43;9.8;10.27;6.98
2025-05-08 00:00:00;6.2;2.71;5.91;6.2;10.53;13.43;9.8;10.27;6.98
2025-05-09 00:00:00;6.7;2.71;6.42;6.7;10.59;13.43;9.8;10.27;6.95
2025-05-09 00:00:00;6.7;2.71;6.42;6.7;10.59;13.43;9.8;10.27;6.95
2025-05-10 00:00:00;6.7;2.71;6.42;6.7;10.59;13.43;9.8;10.27;6.95
2025-05-10 00:00:00;6.7;2.71;6.42;6.7;10.59;13.43;9.8;10.27;6.95
2025-05-11 00:00:00;6.7;2.71;6.42;6.7;10.59;13.43;9.8;10.27;6.95
2025-05-11 00:00:00;6.7;2.71;6.42;6.7;10.59;13.43;9.8;10.27;6.95
2025-05-12 00:00:00;6.6;2.72;6.4;6.6;10.59;13.43;9.8;10.4;7.04
2025-05-12 00:00:00;6.6;2.72;6.4;6.6;10.59;13.43;9.8;10.4;7.04
2025-05-13 00:00:00;6.6;2.74;6.29;6.6;10.55;13.43;9.8;10.27;6.8
2025-05-13 00:00:00;6.6;2.74;6.29;6.6;10.55;13.43;9.8;10.27;6.8
2025-05-14 00:00:00;6.5;2.77;6.19;6.5;10.52;13.43;9.8;10.27;6.78
2025-05-14 00:00:00;6.5;2.77;6.19;6.5;10.52;13.43;9.8;10.27;6.78
2025-05-15 00:00:00;6.4;2.77;6.1;6.4;10.52;13.43;9.8;10.27;6.78
2025-05-15 00:00:00;6.4;2.77;6.1;6.4;10.57;13.43;9.8;10.27;6.78
2025-05-16 00:00:00;6.4;2.81;6.09;6.4;10.55;13.43;9.13;10.27;6.68
2025-05-16 00:00:00;6.4;2.81;6.09;6.4;10.55;13.43;9.13;10.27;6.68
2025-05-17 00:00:00;6.4;2.81;6.09;6.4;10.55;13.43;9.13;10.27;6.68
2025-05-17 00:00:00;6.4;2.81;6.09;6.4;10.55;13.43;9.13;10.27;6.68
2025-05-18 00:00:00;6.4;2.81;6.09;6.4;10.55;13.43;9.13;10.27;6.68
2025-05-18 00:00:00;6.4;2.81;6.09;6.4;10.55;13.43;9.13;10.27;6.68
2025-05-19 00:00:00;5.9;2.78;5.6;5.9;10.31;13.43;9.13;9.13;6.68
2025-05-19 00:00:00;5.9;2.78;5.6;5.9;10.31;13.43;9.13;9.13;6.76
2025-05-20 00:00:00;5.8;2.79;5.52;5.8;10.31;13.43;9.13;10.15;6.43
2025-05-20 00:00:00;5.8;2.79;5.52;5.8;10.46;13.43;9.13;10.15;6.43
2025-05-21 00:00:00;5.7;2.78;5.41;5.7;10.06;13.43;9.13;10.15;6.3
2025-05-21 00:00:00;5.7;2.78;5.41;5.7;10.06;13.43;9.13;10.15;6.3
2025-05-22 00:00:00;5.6;2.69;5.25;5.6;10.31;13.43;9.13;10.15;6.18
2025-05-22 00:00:00;5.6;2.69;5.25;5.6;10.31;13.43;9.13;10.15;6.18
2025-05-23 00:00:00;5.4;2.74;4.95;5.4;9.77;13.43;9.13;9.93;6.2
2025-05-23 00:00:00;5.4;2.74;4.95;5.4;9.77;13.43;9.13;9.93;6.2
2025-05-24 00:00:00;5.4;2.74;4.95;5.4;9.77;13.43;9.13;9.93;6.2
2025-05-24 00:00:00;5.4;2.74;4.95;5.4;9.77;13.43;9.13;9.93;6.2
2025-05-25 00:00:00;5.4;2.74;4.95;5.4;9.77;13.43;9.13;9.93;6.2
2025-05-25 00:00:00;5.4;2.74;4.95;5.4;9.77;13.43;9.13;9.93;6.2
2025-05-26 00:00:00;5;2.73;4.86;5;9.33;13.43;9.13;10.15;6.2
2025-05-26 00:00:00;5;2.73;4.86;5;9.33;13.43;9.13;10.15;6.28
2025-05-27 00:00:00;5;2.72;4.85;5;9.72;13.43;9.13;10.15;6.45
2025-05-27 00:00:00;5;2.72;4.85;5;9.72;13.43;9.13;10.15;6.45
2025-05-28 00:00:00;5.6;2.73;5.46;5.6;9.66;13.43;9.13;10.3;6.45
2025-05-28 00:00:00;5.6;2.73;5.46;5.6;9.66;13.43;9.13;10.3;6.45
2025-05-29 00:00:00;6;2.74;5.8;6;9.59;13.43;9.13;9.9;6.45
2025-05-29 00:00:00;6;2.74;5.8;6;9.59;13.43;9.13;9.9;6.45
2025-05-30 00:00:00;6;2.7;5.78;6;9.94;13.43;8.3;9.9;6.48
2025-05-30 00:00:00;6;2.7;5.78;6;9.94;13.43;8.3;9.9;6.48
2025-05-31 00:00:00;6;2.7;5.78;6;9.94;13.43;8.3;9.9;6.48
2025-05-31 00:00:00;6;2.7;5.78;6;9.94;13.43;8.3;9.9;6.48
2025-06-01 00:00:00;6;2.7;5.78;6;9.94;13.43;8.3;9.9;6.48
2025-06-01 00:00:00;6;2.7;5.78;6;9.94;13.43;8.3;9.9;6.48
2025-06-02 00:00:00;6.3;2.69;6.08;6.3;10.19;13.43;8.3;9.9;6.46
2025-06-02 00:00:00;6.3;2.69;6.08;6.3;10.19;13.43;8.3;9.9;6.46
2025-06-03 00:00:00;6.3;2.74;6.07;6.3;9.93;13.43;8.3;9.9;6.45
2025-06-03 00:00:00;6.3;2.74;6.07;6.3;9.93;13.43;8.3;9.9;6.45
2025-06-04 00:00:00;6.3;2.72;6.06;6.3;10.31;13.43;8.3;9.9;6.43
2025-06-04 00:00:00;6.3;2.72;6.06;6.3;10.31;13.43;8.3;9.9;6.43
2025-06-05 00:00:00;6.3;2.75;6.05;6.3;10.15;13.43;8.3;9.9;6.43
2025-06-05 00:00:00;6.3;2.75;6.05;6.3;10.15;13.43;8.3;9.9;6.43
2025-06-06 00:00:00;6.3;2.75;5.95;6.3;10.29;13.43;8.4;9.9;6.23
2025-06-06 00:00:00;6.3;2.75;5.95;6.3;10.29;13.43;8.4;9.9;6.23
2025-06-07 00:00:00;6.3;2.75;5.95;6.3;10.29;13.43;8.4;9.9;6.23
2025-06-07 00:00:00;6.3;2.75;5.95;6.3;10.29;13.43;8.4;9.9;6.23
2025-06-08 00:00:00;6.3;2.75;5.95;6.3;10.29;13.43;8.4;9.9;6.23
2025-06-08 00:00:00;6.3;2.75;5.95;6.3;10.29;13.43;8.4;9.9;6.23
2025-06-09 00:00:00;6.2;2.72;5.9;6.2;10.25;13.43;8.4;10;6.23
2025-06-09 00:00:00;6.2;2.72;5.9;6.2;10.25;13.43;8.4;10;6.38
2025-06-10 00:00:00;6.15;2.73;5.87;6.15;10.25;13.43;8.4;10.15;6.25
2025-06-10 00:00:00;6.15;2.73;5.87;6.15;10.28;13.43;8.4;10.15;6.25
2025-06-11 00:00:00;6.1;2.76;5.88;6.1;10.15;13.43;8.4;10;6.43
2025-06-11 00:00:00;6.1;2.76;5.88;6.1;10.15;13.43;8.4;10;6.43
2025-06-12 00:00:00;6.1;2.77;5.79;6.1;10.23;13.43;8.4;10.15;6.43
2025-06-12 00:00:00;6.1;2.77;5.79;6.1;10.23;13.43;8.4;10.15;6.43
2025-06-13 00:00:00;6.5;2.78;6.29;6.5;10.38;13.43;8.4;10;6.43
2025-06-13 00:00:00;6.5;2.78;6.29;6.5;10.38;13.43;8.4;10;6.43
2025-06-14 00:00:00;6.5;2.78;6.29;6.5;10.38;13.43;8.4;10;6.43
2025-06-14 00:00:00;6.5;2.78;6.29;6.5;10.38;13.43;8.4;10;6.43
2025-06-15 00:00:00;6.5;2.78;6.29;6.5;10.38;13.43;8.4;10;6.43
2025-06-15 00:00:00;6.5;2.78;6.29;6.5;10.38;13.43;8.4;10;6.43
2025-06-16 00:00:00;6.5;2.81;6.27;6.5;10.38;13.43;9;10;6.38
2025-06-16 00:00:00;6.5;2.81;6.27;6.5;10.38;13.43;9;10;6.38
2025-06-17 00:00:00;6.5;2.81;6.19;6.5;10.3;13.43;9;10.15;6.25
2025-06-17 00:00:00;6.5;2.81;6.19;6.5;10.3;13.43;9;10.15;6.25
2025-06-18 00:00:00;6.3;2.83;6.08;6.3;10.23;13.43;8.8;10;6.13
2025-06-18 00:00:00;6.3;2.83;6.08;6.3;10.23;13.43;8.8;10;6.13
2025-06-19 00:00:00;6.2;2.8;5.93;6.2;10.33;13.43;9;9.93;6.1
2025-06-19 00:00:00;6.2;2.8;5.93;6.2;10.33;13.43;9;9.93;6.1
2025-06-20 00:00:00;6.1;2.8;5.86;6.1;10.08;13.43;9;9.93;6
2025-06-20 00:00:00;6.1;2.8;5.86;6.1;10.08;13.43;9;9.93;6
2025-06-21 00:00:00;6.1;2.8;5.86;6.1;10.08;13.43;9;9.93;6
2025-06-21 00:00:00;6.1;2.8;5.86;6.1;10.08;13.43;9;9.93;6
2025-06-22 00:00:00;6.1;2.8;5.86;6.1;10.08;13.43;9;9.93;6
2025-06-22 00:00:00;6.1;2.8;5.86;6.1;10.08;13.43;9;9.93;6
2025-06-23 00:00:00;5.8;2.84;5.55;5.8;10.07;13.43;8.8;9.68;6
2025-06-23 00:00:00;5.8;2.84;5.55;5.8;10.07;13.43;8.8;9.68;6.12
2025-06-24 00:00:00;5.2;2.83;4.96;5.2;10.13;13.43;8.8;9.93;6.1
2025-06-24 00:00:00;5.2;2.83;4.96;5.2;10.13;13.43;8.8;9.93;6.1
2025-06-25 00:00:00;5.2;2.83;4.85;5.2;9.54;13.43;8.9;9.93;6.13
2025-06-25 00:00:00;5.2;2.83;4.85;5.2;9.54;13.43;8.9;9.93;6.13
2025-06-26 00:00:00;5.1;2.83;4.73;5.1;9.9;13.43;8.8;9.93;6.13
2025-06-26 00:00:00;5.1;2.83;4.73;5.1;9.9;13.43;8.8;9.93;6.13
2025-06-27 00:00:00;4.8;2.81;4.53;4.8;9.25;13.43;8.8;10.05;6.13
2025-06-27 00:00:00;4.8;2.81;4.53;4.8;9.25;13.43;8.8;10.05;6.13
2025-06-28 00:00:00;4.8;2.81;4.53;4.8;9.25;13.43;8.8;10.05;6.13
2025-06-29 00:00:00;4.8;2.81;4.53;4.8;9.25;13.43;8.8;10.05;6.13
2025-06-30 00:00:00;4.55;2.86;4.3;4.55;9.03;13.43;8.4;9.9;6.13
2025-07-01 00:00:00;4.45;2.88;4.1;4.45;9.03;13.43;8.4;9.97;5.98
2025-07-02 00:00:00;4.15;2.86;3.81;4.15;8.85;13.43;8.4;9.96;5.9
2025-07-03 00:00:00;3.85;2.86;3.65;3.85;8.85;13.43;8.4;10.18;5.9
2025-07-04 00:00:00;3.65;2.81;3.51;3.65;8.39;13.43;8.4;10.27;5.85
2025-07-05 00:00:00;3.65;2.81;3.51;3.65;8.39;13.43;8.4;10.27;5.85
2025-07-06 00:00:00;3.65;2.81;3.51;3.65;8.39;13.43;8.4;10.27;5.85
2025-07-07 00:00:00;3.65;2.8;3.49;3.65;8.35;13.43;8;10.17;5.85
2025-07-08 00:00:00;4.35;2.77;4.21;4.35;8.35;13.43;8;10.17;6
2025-07-09 00:00:00;4.35;2.79;4.21;4.35;8.71;13.43;8;10.17;6.05
2025-07-10 00:00:00;4.35;2.82;4.2;4.35;8.71;13.43;8;9.75;6.05
2025-07-11 00:00:00;4.35;2.82;4.21;4.35;8.71;13.43;8;9.65;6.05
2025-07-12 00:00:00;4.35;2.82;4.21;4.35;8.71;13.43;8;9.65;6.05
2025-07-13 00:00:00;4.35;2.82;4.21;4.35;8.71;13.43;8;9.65;6.05
2025-07-14 00:00:00;4.95;2.81;4.79;4.95;9.04;13.43;7.8;9.4;6.05
2025-07-15 00:00:00;4.95;2.81;4.73;4.95;9.04;13.43;7.8;9.23;6.13
2025-07-16 00:00:00;4.85;2.79;4.71;4.85;9.07;13.43;7.8;9.4;6.18
2025-07-17 00:00:00;4.75;2.78;4.57;4.75;9.07;13.43;7.8;9.17;6.45
2025-07-18 00:00:00;5.35;2.74;5.15;5.35;9.65;13.43;7.8;9.7;6.58
2025-07-19 00:00:00;5.35;2.74;5.15;5.35;9.65;13.43;7.8;9.7;6.58
2025-07-20 00:00:00;5.35;2.74;5.15;5.35;9.65;13.43;7.8;9.7;6.58
2025-07-21 00:00:00;5.85;2.72;5.66;5.85;9.99;13.43;7.8;9.23;6.58
2025-07-22 00:00:00;5.85;2.71;5.65;5.85;9.99;13.43;7.8;9.6;6.58
2025-07-23 00:00:00;5.85;2.71;5.65;5.85;9.99;13.43;7.8;9.6;6.58
2025-07-24 00:00:00;5.75;2.72;5.58;5.75;9.99;13.43;7.8;9.23;6.5
2025-07-25 00:00:00;5.7;2.73;5.54;5.7;9.9;13.43;7.8;9.17;6.38
2025-07-26 00:00:00;5.7;2.73;5.54;5.7;9.9;13.43;7.8;9.17;6.38
2025-07-27 00:00:00;5.7;2.73;5.54;5.7;9.9;13.43;7.8;9.17;6.38
2025-07-28 00:00:00;5.7;2.73;5.54;5.7;9.9;13.43;7.8;9.17;6.38
2025-07-29 00:00:00;5.7;2.73;5.54;5.7;9.9;13.43;7.8;9.17;6.38
2025-07-30 00:00:00;5.7;2.73;5.54;5.7;9.9;13.43;7.8;9.17;6.38
2025-07-31 00:00:00;6.2;2.77;5.95;6.2;9.9;13.43;7.8;9.25;6.18
2025-08-01 00:00:00;6.1;2.77;5.89;6.1;10.21;13.43;7.6;9.1;6.18
2025-08-02 00:00:00;6.1;2.77;5.89;6.1;10.21;13.43;7.6;9.1;6.18
2025-08-03 00:00:00;6.1;2.77;5.89;6.1;10.21;13.43;7.6;9.1;6.18
2025-08-04 00:00:00;5.8;2.75;5.59;5.8;10.21;13.43;7.6;9.1;6.18
2025-08-05 00:00:00;5.7;2.72;5.51;5.7;10.21;13.43;7.6;9.45;6.15
2025-08-06 00:00:00;5.6;2.74;5.4;5.6;9.79;13.43;7.6;9.1;6.15
2025-08-07 00:00:00;5.5;2.7;5.28;5.5;9.79;13.43;7.6;9.3;6.25
2025-08-08 00:00:00;5.4;2.74;5.19;5.4;9.73;13.43;7.6;9.3;6.25
2025-08-09 00:00:00;5.4;2.74;5.19;5.4;9.73;13.43;7.6;9.3;6.25
2025-08-10 00:00:00;5.4;2.74;5.19;5.4;9.73;13.43;7.6;9.3;6.25
2025-08-11 00:00:00;5.2;2.72;4.89;5.2;9.56;13.43;7.6;9.25;6.25
2025-08-12 00:00:00;5.1;2.79;4.79;5.1;9.56;13.43;7.6;9.25;6.25
2025-08-13 00:00:00;5;2.74;4.67;5;9.3;13.43;7.6;9.1;6.23
2025-08-14 00:00:00;4.9;2.73;4.57;4.9;9.3;13.43;7.6;9.45;6.18
2025-08-15 00:00:00;5.4;2.72;5.1;5.4;9.45;13.43;7.6;9.3;6.15
2025-08-16 00:00:00;5.4;2.72;5.1;5.4;9.45;13.43;7.6;9.3;6.15
2025-08-17 00:00:00;5.4;2.72;5.1;5.4;9.45;13.43;7.6;9.3;6.15
2025-08-18 00:00:00;5.2;2.77;4.9;5.2;9.32;13.43;7.6;9.25;6.15
2025-08-19 00:00:00;5.2;2.77;4.9;5.2;9.32;13.43;7.6;9.25;6.15
2025-08-20 00:00:00;4.9;2.76;4.61;4.9;9.18;13.43;7.6;9.3;5.98
2025-08-21 00:00:00;4.8;2.77;4.47;4.8;9.18;13.43;7.6;9.3;5.98
2025-08-22 00:00:00;4.55;2.79;4.23;4.55;8.92;13.43;7.1;9.3;5.8
2025-08-23 00:00:00;4.55;2.79;4.23;4.55;8.92;13.43;7.1;9.3;5.8
2025-08-24 00:00:00;4.55;2.79;4.23;4.55;8.92;13.43;7.1;9.3;5.8
2025-08-25 00:00:00;4.45;2.8;4.1;4.45;8.8;13.43;6.6;9.7;5.8
2025-08-26 00:00:00;4.25;2.85;3.99;4.25;8.8;13.43;6.6;9.6;5.75
2025-08-27 00:00:00;4.25;2.84;4.01;4.25;8.66;13.43;6.6;9.6;5.75
2025-08-28 00:00:00;4.2;2.8;4.01;4.2;8.66;13.43;6.6;9.95;5.75
2025-08-29 00:00:00;5.1;2.79;4.93;5.1;9.48;13.43;6.6;9.9;5.75
